,Province/State,Country/Region,First confirmed date in country (Est.),Lat,Long,Date,confirmed,recovered,death
240,"Chicago, IL",US,2020-01-24 00:00:00,40.6331,-89.3985,2020-01-24 00:00:00,0.0,0.0,0.0
241,California,US,2020-01-26 00:00:00,36.7783,-119.418,2020-01-24 00:00:00,0.0,0.0,0.0
242,"Tempe, AZ",US,2020-01-26 00:00:00,34.0489,-111.094,2020-01-24 00:00:00,0.0,0.0,0.0
243,Macau,Macau,2020-01-22 00:00:00,22.1987,113.5439,2020-01-24 00:00:00,2.0,0.0,0.0
244,Hong Kong,Hong Kong,2020-01-23 00:00:00,22.3193,114.1694,2020-01-24 00:00:00,2.0,0.0,0.0
245,0,Singapore,2020-01-23 00:00:00,1.3521,103.8198,2020-01-24 00:00:00,1.0,0.0,0.0
246,0,Vietnam,2020-01-23 00:00:00,21.0278,105.8342,2020-01-24 00:00:00,2.0,0.0,0.0
247,0,France,2020-01-24 00:00:00,46.2276,2.2137,2020-01-24 00:00:00,0.0,0.0,0.0
248,0,Nepal,2020-01-25 00:00:00,28.3949,84.124,2020-01-24 00:00:00,0.0,0.0,0.0
249,0,Malaysia,2020-01-25 00:00:00,4.2105,101.9758,2020-01-24 00:00:00,0.0,0.0,0.0
250,"Toronto, ON",Canada,2020-01-26 00:00:00,43.6532,-79.3832,2020-01-24 00:00:00,0.0,0.0,0.0
251,British Columbia,Canada,2020-01-28 00:00:00,49.2827,-123.121,2020-01-24 00:00:00,0.0,0.0,0.0
252,New South Wales,Australia,2020-01-26 00:00:00,-33.8688,151.2093,2020-01-24 00:00:00,0.0,0.0,0.0
253,Victoria,Australia,2020-01-26 00:00:00,-37.8136,144.9631,2020-01-24 00:00:00,0.0,0.0,0.0
254,Queensland,Australia,2020-01-27 00:00:00,-27.4698,153.0251,2020-01-24 00:00:00,0.0,0.0,0.0
255,0,Cambodia,2020-01-27 00:00:00,12.5657,104.991,2020-01-24 00:00:00,0.0,0.0,0.0
256,0,Sri Lanka,2020-01-27 00:00:00,7.8731,80.7718,2020-01-24 00:00:00,0.0,0.0,0.0
257,Bavaria,Germany,2020-01-27 00:00:00,51.1657,10.4515,2020-01-24 00:00:00,0.0,0.0,0.0
258,0,Finland,2020-01-29 00:00:00,61.9241,25.7482,2020-01-24 00:00:00,0.0,0.0,0.0
259,0,United Arab Emirates,2020-01-29 00:00:00,23.4241,53.8478,2020-01-24 00:00:00,0.0,0.0,0.0
260,0,Philippines,2020-01-29 00:00:00,12.8797,121.774,2020-01-24 00:00:00,0.0,0.0,0.0
261,0,India,2020-01-29 00:00:00,20.5937,78.9629,2020-01-24 00:00:00,0.0,0.0,0.0
262,"London, ON",Canada,2020-01-31 00:00:00,42.9849,-81.2453,2020-01-24 00:00:00,0.0,0.0,0.0
263,0,Italy,2020-01-31 00:00:00,41.8719,12.5674,2020-01-24 00:00:00,0.0,0.0,0.0
264,0,UK,2020-01-31 00:00:00,55.3781,-3.436,2020-01-24 00:00:00,0.0,0.0,0.0
265,0,Russia,2020-01-31 00:00:00,61.524,105.3188,2020-01-24 00:00:00,0.0,0.0,0.0
266,0,Sweden,2020-01-31 00:00:00,60.1282,18.6435,2020-01-24 00:00:00,0.0,0.0,0.0
267,0,Spain,2020-02-01 00:00:00,40.4637,-3.7492,2020-01-24 00:00:00,0.0,0.0,0.0
268,South Australia,Australia,2020-02-01 00:00:00,-34.9285,138.6007,2020-01-24 00:00:00,0.0,0.0,0.0
269,"Boston, MA",US,2020-02-02 00:00:00,42.3601,-71.0589,2020-01-24 00:00:00,0.0,0.0,0.0
270,0,Belgium,2020-02-04 00:00:00,50.5039,4.4699,2020-01-24 00:00:00,0.0,0.0,0.0
271,"Madison, WI",US,2020-02-05 00:00:00,43.0731,-89.4012,2020-01-24 00:00:00,0.0,0.0,0.0
272,Anhui,China,2020-01-03 00:00:00,31.82571,117.2264,2020-01-24 12:00:00,15.0,0.0,0.0
273,Beijing,China,2020-01-03 00:00:00,40.18238,116.4142,2020-01-24 12:00:00,36.0,1.0,0.0
274,Chongqing,China,2020-01-03 00:00:00,30.05718,107.874,2020-01-24 12:00:00,27.0,0.0,0.0
275,Fujian,China,2020-01-03 00:00:00,26.07783,117.9895,2020-01-24 12:00:00,10.0,0.0,0.0
276,Gansu,China,2020-01-03 00:00:00,36.0611,103.8343,2020-01-24 12:00:00,2.0,0.0,0.0
277,Guangdong,China,2020-01-03 00:00:00,23.33841,113.422,2020-01-24 12:00:00,53.0,2.0,0.0
278,Guangxi,China,2020-01-03 00:00:00,23.82908,108.7881,2020-01-24 12:00:00,23.0,0.0,0.0
279,Guizhou,China,2020-01-03 00:00:00,26.81536,106.8748,2020-01-24 12:00:00,3.0,0.0,0.0
280,Hainan,China,2020-01-03 00:00:00,19.19673,109.7455,2020-01-24 12:00:00,8.0,0.0,0.0
281,Hebei,China,2020-01-03 00:00:00,38.0428,114.5149,2020-01-24 12:00:00,2.0,0.0,1.0
282,Heilongjiang,China,2020-01-03 00:00:00,47.862,127.7622,2020-01-24 12:00:00,4.0,0.0,1.0
283,Henan,China,2020-01-03 00:00:00,33.88202,113.614,2020-01-24 12:00:00,9.0,0.0,0.0
284,Hubei,China,2020-01-03 00:00:00,30.97564,112.2707,2020-01-24 12:00:00,549.0,31.0,24.0
285,Hunan,China,2020-01-03 00:00:00,27.61041,111.7088,2020-01-24 12:00:00,24.0,0.0,0.0
286,Inner Mongolia,China,2020-01-03 00:00:00,44.09448,113.9456,2020-01-24 12:00:00,1.0,0.0,0.0
287,Jiangsu,China,2020-01-03 00:00:00,32.97027,119.464,2020-01-24 12:00:00,9.0,0.0,0.0
288,Jiangxi,China,2020-01-03 00:00:00,27.61401,115.7221,2020-01-24 12:00:00,18.0,0.0,0.0
289,Jilin,China,2020-01-03 00:00:00,43.66657,126.1917,2020-01-24 12:00:00,3.0,0.0,0.0
290,Liaoning,China,2020-01-03 00:00:00,41.29284,122.6086,2020-01-24 12:00:00,4.0,0.0,0.0
291,Ningxia,China,2020-01-03 00:00:00,37.26923,106.1655,2020-01-24 12:00:00,2.0,0.0,0.0
292,Qinghai,China,2020-01-03 00:00:00,35.65945,96.02564,2020-01-24 12:00:00,0.0,0.0,0.0
293,Shaanxi,China,2020-01-03 00:00:00,35.19165,108.8701,2020-01-24 12:00:00,5.0,0.0,0.0
294,Shandong,China,2020-01-03 00:00:00,36.34377,118.1529,2020-01-24 12:00:00,15.0,0.0,0.0
295,Shanghai,China,2020-01-03 00:00:00,31.20327,121.4554,2020-01-24 12:00:00,20.0,1.0,0.0
296,Shanxi,China,2020-01-03 00:00:00,37.57769,112.2922,2020-01-24 12:00:00,1.0,0.0,0.0
297,Sichuan,China,2020-01-03 00:00:00,30.61714,102.7103,2020-01-24 12:00:00,15.0,0.0,0.0
298,Tianjin,China,2020-01-03 00:00:00,39.29362,117.333,2020-01-24 12:00:00,8.0,0.0,0.0
299,Tibet,China,2020-01-03 00:00:00,30.1534,88.7879,2020-01-24 12:00:00,0.0,0.0,0.0
300,Xinjiang,China,2020-01-03 00:00:00,41.11981,85.17822,2020-01-24 12:00:00,2.0,0.0,0.0
301,Yunnan,China,2020-01-03 00:00:00,24.97411,101.4868,2020-01-24 12:00:00,5.0,0.0,0.0
302,Zhejiang,China,2020-01-03 00:00:00,29.18251,120.0985,2020-01-24 12:00:00,43.0,1.0,0.0
303,0,Thailand,2020-01-13 00:00:00,13.7563,100.5018,2020-01-24 12:00:00,5.0,0.0,0.0
304,0,Japan,2020-01-16 00:00:00,35.6762,139.6503,2020-01-24 12:00:00,2.0,0.0,0.0
305,0,South Korea,2020-01-21 00:00:00,37.5665,126.978,2020-01-24 12:00:00,2.0,0.0,0.0
306,Taiwan,Taiwan,2020-01-21 00:00:00,23.6978,120.9605,2020-01-24 12:00:00,3.0,0.0,0.0
307,"Seattle, WA",US,2020-01-21 00:00:00,47.7511,-120.74,2020-01-24 12:00:00,1.0,0.0,0.0
308,"Chicago, IL",US,2020-01-24 00:00:00,40.6331,-89.3985,2020-01-24 12:00:00,1.0,0.0,0.0
309,California,US,2020-01-26 00:00:00,36.7783,-119.418,2020-01-24 12:00:00,0.0,0.0,0.0
310,"Tempe, AZ",US,2020-01-26 00:00:00,34.0489,-111.094,2020-01-24 12:00:00,0.0,0.0,0.0
311,Macau,Macau,2020-01-22 00:00:00,22.1987,113.5439,2020-01-24 12:00:00,2.0,0.0,0.0
312,Hong Kong,Hong Kong,2020-01-23 00:00:00,22.3193,114.1694,2020-01-24 12:00:00,2.0,0.0,0.0
313,0,Singapore,2020-01-23 00:00:00,1.3521,103.8198,2020-01-24 12:00:00,3.0,0.0,0.0
314,0,Vietnam,2020-01-23 00:00:00,21.0278,105.8342,2020-01-24 12:00:00,2.0,0.0,0.0
315,0,France,2020-01-24 00:00:00,46.2276,2.2137,2020-01-24 12:00:00,2.0,0.0,0.0
316,0,Nepal,2020-01-25 00:00:00,28.3949,84.124,2020-01-24 12:00:00,0.0,0.0,0.0
317,0,Malaysia,2020-01-25 00:00:00,4.2105,101.9758,2020-01-24 12:00:00,0.0,0.0,0.0
318,"Toronto, ON",Canada,2020-01-26 00:00:00,43.6532,-79.3832,2020-01-24 12:00:00,0.0,0.0,0.0
319,British Columbia,Canada,2020-01-28 00:00:00,49.2827,-123.121,2020-01-24 12:00:00,0.0,0.0,0.0
320,New South Wales,Australia,2020-01-26 00:00:00,-33.8688,151.2093,2020-01-24 12:00:00,0.0,0.0,0.0
321,Victoria,Australia,2020-01-26 00:00:00,-37.8136,144.9631,2020-01-24 12:00:00,0.0,0.0,0.0
322,Queensland,Australia,2020-01-27 00:00:00,-27.4698,153.0251,2020-01-24 12:00:00,0.0,0.0,0.0
323,0,Cambodia,2020-01-27 00:00:00,12.5657,104.991,2020-01-24 12:00:00,0.0,0.0,0.0
324,0,Sri Lanka,2020-01-27 00:00:00,7.8731,80.7718,2020-01-24 12:00:00,0.0,0.0,0.0
325,Bavaria,Germany,2020-01-27 00:00:00,51.1657,10.4515,2020-01-24 12:00:00,0.0,0.0,0.0
326,0,Finland,2020-01-29 00:00:00,61.9241,25.7482,2020-01-24 12:00:00,0.0,0.0,0.0
327,0,United Arab Emirates,2020-01-29 00:00:00,23.4241,53.8478,2020-01-24 12:00:00,0.0,0.0,0.0
328,0,Philippines,2020-01-29 00:00:00,12.8797,121.774,2020-01-24 12:00:00,0.0,0.0,0.0
329,0,India,2020-01-29 00:00:00,20.5937,78.9629,2020-01-24 12:00:00,0.0,0.0,0.0
330,"London, ON",Canada,2020-01-31 00:00:00,42.9849,-81.2453,2020-01-24 12:00:00,0.0,0.0,0.0
331,0,Italy,2020-01-31 00:00:00,41.8719,12.5674,2020-01-24 12:00:00,0.0,0.0,0.0
332,0,UK,2020-01-31 00:00:00,55.3781,-3.436,2020-01-24 12:00:00,0.0,0.0,0.0
333,0,Russia,2020-01-31 00:00:00,61.524,105.3188,2020-01-24 12:00:00,0.0,0.0,0.0
334,0,Sweden,2020-01-31 00:00:00,60.1282,18.6435,2020-01-24 12:00:00,0.0,0.0,0.0
335,0,Spain,2020-02-01 00:00:00,40.4637,-3.7492,2020-01-24 12:00:00,0.0,0.0,0.0
336,South Australia,Australia,2020-02-01 00:00:00,-34.9285,138.6007,2020-01-24 12:00:00,0.0,0.0,0.0
337,"Boston, MA",US,2020-02-02 00:00:00,42.3601,-71.0589,2020-01-24 12:00:00,0.0,0.0,0.0
338,0,Belgium,2020-02-04 00:00:00,50.5039,4.4699,2020-01-24 12:00:00,0.0,0.0,0.0
339,"Madison, WI",US,2020-02-05 00:00:00,43.0731,-89.4012,2020-01-24 12:00:00,0.0,0.0,0.0
340,Anhui,China,2020-01-03 00:00:00,31.82571,117.2264,2020-01-25 00:00:00,39.0,0.0,0.0
341,Beijing,China,2020-01-03 00:00:00,40.18238,116.4142,2020-01-25 00:00:00,36.0,1.0,0.0
342,Chongqing,China,2020-01-03 00:00:00,30.05718,107.874,2020-01-25 00:00:00,57.0,0.0,0.0
343,Fujian,China,2020-01-03 00:00:00,26.07783,117.9895,2020-01-25 00:00:00,10.0,0.0,0.0
344,Gansu,China,2020-01-03 00:00:00,36.0611,103.8343,2020-01-25 00:00:00,4.0,0.0,0.0
345,Guangdong,China,2020-01-03 00:00:00,23.33841,113.422,2020-01-25 00:00:00,78.0,2.0,0.0
346,Guangxi,China,2020-01-03 00:00:00,23.82908,108.7881,2020-01-25 00:00:00,23.0,0.0,0.0
347,Guizhou,China,2020-01-03 00:00:00,26.81536,106.8748,2020-01-25 00:00:00,4.0,0.0,0.0
348,Hainan,China,2020-01-03 00:00:00,19.19673,109.7455,2020-01-25 00:00:00,17.0,0.0,0.0
349,Hebei,China,2020-01-03 00:00:00,38.0428,114.5149,2020-01-25 00:00:00,8.0,0.0,1.0
350,Heilongjiang,China,2020-01-03 00:00:00,47.862,127.7622,2020-01-25 00:00:00,9.0,0.0,1.0
351,Henan,China,2020-01-03 00:00:00,33.88202,113.614,2020-01-25 00:00:00,32.0,0.0,0.0
352,Hubei,China,2020-01-03 00:00:00,30.97564,112.2707,2020-01-25 00:00:00,729.0,32.0,32.0
353,Hunan,China,2020-01-03 00:00:00,27.61041,111.7088,2020-01-25 00:00:00,43.0,0.0,0.0
354,Inner Mongolia,China,2020-01-03 00:00:00,44.09448,113.9456,2020-01-25 00:00:00,2.0,0.0,0.0
355,Jiangsu,China,2020-01-03 00:00:00,32.97027,119.464,2020-01-25 00:00:00,18.0,1.0,0.0
356,Jiangxi,China,2020-01-03 00:00:00,27.61401,115.7221,2020-01-25 00:00:00,18.0,0.0,0.0
357,Jilin,China,2020-01-03 00:00:00,43.66657,126.1917,2020-01-25 00:00:00,4.0,0.0,0.0
358,Liaoning,China,2020-01-03 00:00:00,41.29284,122.6086,2020-01-25 00:00:00,15.0,0.0,0.0
359,Ningxia,China,2020-01-03 00:00:00,37.26923,106.1655,2020-01-25 00:00:00,3.0,0.0,0.0
360,Qinghai,China,2020-01-03 00:00:00,35.65945,96.02564,2020-01-25 00:00:00,0.0,0.0,0.0
361,Shaanxi,China,2020-01-03 00:00:00,35.19165,108.8701,2020-01-25 00:00:00,5.0,0.0,0.0
362,Shandong,China,2020-01-03 00:00:00,36.34377,118.1529,2020-01-25 00:00:00,21.0,0.0,0.0
363,Shanghai,China,2020-01-03 00:00:00,31.20327,121.4554,2020-01-25 00:00:00,33.0,1.0,0.0
364,Shanxi,China,2020-01-03 00:00:00,37.57769,112.2922,2020-01-25 00:00:00,6.0,0.0,0.0
365,Sichuan,China,2020-01-03 00:00:00,30.61714,102.7103,2020-01-25 00:00:00,28.0,0.0,0.0
366,Tianjin,China,2020-01-03 00:00:00,39.29362,117.333,2020-01-25 00:00:00,8.0,0.0,0.0
367,Tibet,China,2020-01-03 00:00:00,30.1534,88.7879,2020-01-25 00:00:00,0.0,0.0,0.0
368,Xinjiang,China,2020-01-03 00:00:00,41.11981,85.17822,2020-01-25 00:00:00,3.0,0.0,0.0
369,Yunnan,China,2020-01-03 00:00:00,24.97411,101.4868,2020-01-25 00:00:00,5.0,0.0,0.0
370,Zhejiang,China,2020-01-03 00:00:00,29.18251,120.0985,2020-01-25 00:00:00,62.0,1.0,0.0
371,0,Thailand,2020-01-13 00:00:00,13.7563,100.5018,2020-01-25 00:00:00,5.0,0.0,0.0
372,0,Japan,2020-01-16 00:00:00,35.6762,139.6503,2020-01-25 00:00:00,2.0,0.0,0.0
373,0,South Korea,2020-01-21 00:00:00,37.5665,126.978,2020-01-25 00:00:00,2.0,0.0,0.0
374,Taiwan,Taiwan,2020-01-21 00:00:00,23.6978,120.9605,2020-01-25 00:00:00,3.0,0.0,0.0
375,"Seattle, WA",US,2020-01-21 00:00:00,47.7511,-120.74,2020-01-25 00:00:00,1.0,0.0,0.0
376,"Chicago, IL",US,2020-01-24 00:00:00,40.6331,-89.3985,2020-01-25 00:00:00,1.0,0.0,0.0
377,California,US,2020-01-26 00:00:00,36.7783,-119.418,2020-01-25 00:00:00,0.0,0.0,0.0
378,"Tempe, AZ",US,2020-01-26 00:00:00,34.0489,-111.094,2020-01-25 00:00:00,0.0,0.0,0.0
379,Macau,Macau,2020-01-22 00:00:00,22.1987,113.5439,2020-01-25 00:00:00,2.0,0.0,0.0
380,Hong Kong,Hong Kong,2020-01-23 00:00:00,22.3193,114.1694,2020-01-25 00:00:00,5.0,0.0,0.0
381,0,Singapore,2020-01-23 00:00:00,1.3521,103.8198,2020-01-25 00:00:00,3.0,0.0,0.0
382,0,Vietnam,2020-01-23 00:00:00,21.0278,105.8342,2020-01-25 00:00:00,2.0,0.0,0.0
383,0,France,2020-01-24 00:00:00,46.2276,2.2137,2020-01-25 00:00:00,3.0,0.0,0.0
384,0,Nepal,2020-01-25 00:00:00,28.3949,84.124,2020-01-25 00:00:00,1.0,0.0,0.0
385,0,Malaysia,2020-01-25 00:00:00,4.2105,101.9758,2020-01-25 00:00:00,3.0,0.0,0.0
386,"Toronto, ON",Canada,2020-01-26 00:00:00,43.6532,-79.3832,2020-01-25 00:00:00,0.0,0.0,0.0
387,British Columbia,Canada,2020-01-28 00:00:00,49.2827,-123.121,2020-01-25 00:00:00,0.0,0.0,0.0
388,New South Wales,Australia,2020-01-26 00:00:00,-33.8688,151.2093,2020-01-25 00:00:00,0.0,0.0,0.0
389,Victoria,Australia,2020-01-26 00:00:00,-37.8136,144.9631,2020-01-25 00:00:00,0.0,0.0,0.0
390,Queensland,Australia,2020-01-27 00:00:00,-27.4698,153.0251,2020-01-25 00:00:00,0.0,0.0,0.0
391,0,Cambodia,2020-01-27 00:00:00,12.5657,104.991,2020-01-25 00:00:00,0.0,0.0,0.0
392,0,Sri Lanka,2020-01-27 00:00:00,7.8731,80.7718,2020-01-25 00:00:00,0.0,0.0,0.0
393,Bavaria,Germany,2020-01-27 00:00:00,51.1657,10.4515,2020-01-25 00:00:00,0.0,0.0,0.0
394,0,Finland,2020-01-29 00:00:00,61.9241,25.7482,2020-01-25 00:00:00,0.0,0.0,0.0
395,0,United Arab Emirates,2020-01-29 00:00:00,23.4241,53.8478,2020-01-25 00:00:00,0.0,0.0,0.0
396,0,Philippines,2020-01-29 00:00:00,12.8797,121.774,2020-01-25 00:00:00,0.0,0.0,0.0
397,0,India,2020-01-29 00:00:00,20.5937,78.9629,2020-01-25 00:00:00,0.0,0.0,0.0
398,"London, ON",Canada,2020-01-31 00:00:00,42.9849,-81.2453,2020-01-25 00:00:00,0.0,0.0,0.0
399,0,Italy,2020-01-31 00:00:00,41.8719,12.5674,2020-01-25 00:00:00,0.0,0.0,0.0
400,0,UK,2020-01-31 00:00:00,55.3781,-3.436,2020-01-25 00:00:00,0.0,0.0,0.0
401,0,Russia,2020-01-31 00:00:00,61.524,105.3188,2020-01-25 00:00:00,0.0,0.0,0.0
402,0,Sweden,2020-01-31 00:00:00,60.1282,18.6435,2020-01-25 00:00:00,0.0,0.0,0.0
403,0,Spain,2020-02-01 00:00:00,40.4637,-3.7492,2020-01-25 00:00:00,0.0,0.0,0.0
404,South Australia,Australia,2020-02-01 00:00:00,-34.9285,138.6007,2020-01-25 00:00:00,0.0,0.0,0.0
405,"Boston, MA",US,2020-02-02 00:00:00,42.3601,-71.0589,2020-01-25 00:00:00,0.0,0.0,0.0
406,0,Belgium,2020-02-04 00:00:00,50.5039,4.4699,2020-01-25 00:00:00,0.0,0.0,0.0
407,"Madison, WI",US,2020-02-05 00:00:00,43.0731,-89.4012,2020-01-25 00:00:00,0.0,0.0,0.0
408,Anhui,China,2020-01-03 00:00:00,31.82571,117.2264,2020-01-25 12:00:00,39.0,0.0,0.0
409,Beijing,China,2020-01-03 00:00:00,40.18238,116.4142,2020-01-25 12:00:00,41.0,2.0,0.0
410,Chongqing,China,2020-01-03 00:00:00,30.05718,107.874,2020-01-25 12:00:00,57.0,0.0,0.0
411,Fujian,China,2020-01-03 00:00:00,26.07783,117.9895,2020-01-25 12:00:00,18.0,0.0,0.0
412,Gansu,China,2020-01-03 00:00:00,36.0611,103.8343,2020-01-25 12:00:00,4.0,0.0,0.0
413,Guangdong,China,2020-01-03 00:00:00,23.33841,113.422,2020-01-25 12:00:00,78.0,2.0,0.0
414,Guangxi,China,2020-01-03 00:00:00,23.82908,108.7881,2020-01-25 12:00:00,23.0,0.0,0.0
415,Guizhou,China,2020-01-03 00:00:00,26.81536,106.8748,2020-01-25 12:00:00,4.0,0.0,0.0
416,Hainan,China,2020-01-03 00:00:00,19.19673,109.7455,2020-01-25 12:00:00,19.0,0.0,0.0
417,Hebei,China,2020-01-03 00:00:00,38.0428,114.5149,2020-01-25 12:00:00,8.0,0.0,1.0
418,Heilongjiang,China,2020-01-03 00:00:00,47.862,127.7622,2020-01-25 12:00:00,9.0,0.0,1.0
419,Henan,China,2020-01-03 00:00:00,33.88202,113.614,2020-01-25 12:00:00,32.0,0.0,0.0
420,Hubei,China,2020-01-03 00:00:00,30.97564,112.2707,2020-01-25 12:00:00,761.0,32.0,40.0
421,Hunan,China,2020-01-03 00:00:00,27.61041,111.7088,2020-01-25 12:00:00,43.0,0.0,0.0
422,Inner Mongolia,China,2020-01-03 00:00:00,44.09448,113.9456,2020-01-25 12:00:00,7.0,0.0,0.0
423,Jiangsu,China,2020-01-03 00:00:00,32.97027,119.464,2020-01-25 12:00:00,18.0,1.0,0.0
424,Jiangxi,China,2020-01-03 00:00:00,27.61401,115.7221,2020-01-25 12:00:00,18.0,0.0,0.0
425,Jilin,China,2020-01-03 00:00:00,43.66657,126.1917,2020-01-25 12:00:00,4.0,0.0,0.0
426,Liaoning,China,2020-01-03 00:00:00,41.29284,122.6086,2020-01-25 12:00:00,17.0,0.0,0.0
427,Ningxia,China,2020-01-03 00:00:00,37.26923,106.1655,2020-01-25 12:00:00,3.0,0.0,0.0
428,Qinghai,China,2020-01-03 00:00:00,35.65945,96.02564,2020-01-25 12:00:00,1.0,0.0,0.0
429,Shaanxi,China,2020-01-03 00:00:00,35.19165,108.8701,2020-01-25 12:00:00,15.0,0.0,0.0
430,Shandong,China,2020-01-03 00:00:00,36.34377,118.1529,2020-01-25 12:00:00,27.0,0.0,0.0
431,Shanghai,China,2020-01-03 00:00:00,31.20327,121.4554,2020-01-25 12:00:00,33.0,1.0,0.0
432,Shanxi,China,2020-01-03 00:00:00,37.57769,112.2922,2020-01-25 12:00:00,6.0,0.0,0.0
433,Sichuan,China,2020-01-03 00:00:00,30.61714,102.7103,2020-01-25 12:00:00,28.0,0.0,0.0
434,Tianjin,China,2020-01-03 00:00:00,39.29362,117.333,2020-01-25 12:00:00,10.0,0.0,0.0
435,Tibet,China,2020-01-03 00:00:00,30.1534,88.7879,2020-01-25 12:00:00,0.0,0.0,0.0
436,Xinjiang,China,2020-01-03 00:00:00,41.11981,85.17822,2020-01-25 12:00:00,3.0,0.0,0.0
437,Yunnan,China,2020-01-03 00:00:00,24.97411,101.4868,2020-01-25 12:00:00,11.0,0.0,0.0
438,Zhejiang,China,2020-01-03 00:00:00,29.18251,120.0985,2020-01-25 12:00:00,62.0,1.0,0.0
439,0,Thailand,2020-01-13 00:00:00,13.7563,100.5018,2020-01-25 12:00:00,7.0,0.0,0.0
440,0,Japan,2020-01-16 00:00:00,35.6762,139.6503,2020-01-25 12:00:00,2.0,0.0,0.0
441,0,South Korea,2020-01-21 00:00:00,37.5665,126.978,2020-01-25 12:00:00,2.0,0.0,0.0
442,Taiwan,Taiwan,2020-01-21 00:00:00,23.6978,120.9605,2020-01-25 12:00:00,3.0,0.0,0.0
443,"Seattle, WA",US,2020-01-21 00:00:00,47.7511,-120.74,2020-01-25 12:00:00,1.0,0.0,0.0
444,"Chicago, IL",US,2020-01-24 00:00:00,40.6331,-89.3985,2020-01-25 12:00:00,1.0,0.0,0.0
445,California,US,2020-01-26 00:00:00,36.7783,-119.418,2020-01-25 12:00:00,0.0,0.0,0.0
446,"Tempe, AZ",US,2020-01-26 00:00:00,34.0489,-111.094,2020-01-25 12:00:00,0.0,0.0,0.0
447,Macau,Macau,2020-01-22 00:00:00,22.1987,113.5439,2020-01-25 12:00:00,2.0,0.0,0.0
448,Hong Kong,Hong Kong,2020-01-23 00:00:00,22.3193,114.1694,2020-01-25 12:00:00,5.0,0.0,0.0
449,0,Singapore,2020-01-23 00:00:00,1.3521,103.8198,2020-01-25 12:00:00,3.0,0.0,0.0
450,0,Vietnam,2020-01-23 00:00:00,21.0278,105.8342,2020-01-25 12:00:00,2.0,0.0,0.0
451,0,France,2020-01-24 00:00:00,46.2276,2.2137,2020-01-25 12:00:00,3.0,0.0,0.0
452,0,Nepal,2020-01-25 00:00:00,28.3949,84.124,2020-01-25 12:00:00,1.0,0.0,0.0
453,0,Malaysia,2020-01-25 00:00:00,4.2105,101.9758,2020-01-25 12:00:00,3.0,0.0,0.0
454,"Toronto, ON",Canada,2020-01-26 00:00:00,43.6532,-79.3832,2020-01-25 12:00:00,0.0,0.0,0.0
455,British Columbia,Canada,2020-01-28 00:00:00,49.2827,-123.121,2020-01-25 12:00:00,0.0,0.0,0.0
456,New South Wales,Australia,2020-01-26 00:00:00,-33.8688,151.2093,2020-01-25 12:00:00,0.0,0.0,0.0
457,Victoria,Australia,2020-01-26 00:00:00,-37.8136,144.9631,2020-01-25 12:00:00,0.0,0.0,0.0
458,Queensland,Australia,2020-01-27 00:00:00,-27.4698,153.0251,2020-01-25 12:00:00,0.0,0.0,0.0
459,0,Cambodia,2020-01-27 00:00:00,12.5657,104.991,2020-01-25 12:00:00,0.0,0.0,0.0
460,0,Sri Lanka,2020-01-27 00:00:00,7.8731,80.7718,2020-01-25 12:00:00,0.0,0.0,0.0
461,Bavaria,Germany,2020-01-27 00:00:00,51.1657,10.4515,2020-01-25 12:00:00,0.0,0.0,0.0
462,0,Finland,2020-01-29 00:00:00,61.9241,25.7482,2020-01-25 12:00:00,0.0,0.0,0.0
463,0,United Arab Emirates,2020-01-29 00:00:00,23.4241,53.8478,2020-01-25 12:00:00,0.0,0.0,0.0
464,0,Philippines,2020-01-29 00:00:00,12.8797,121.774,2020-01-25 12:00:00,0.0,0.0,0.0
465,0,India,2020-01-29 00:00:00,20.5937,78.9629,2020-01-25 12:00:00,0.0,0.0,0.0
466,"London, ON",Canada,2020-01-31 00:00:00,42.9849,-81.2453,2020-01-25 12:00:00,0.0,0.0,0.0
467,0,Italy,2020-01-31 00:00:00,41.8719,12.5674,2020-01-25 12:00:00,0.0,0.0,0.0
468,0,UK,2020-01-31 00:00:00,55.3781,-3.436,2020-01-25 12:00:00,0.0,0.0,0.0
469,0,Russia,2020-01-31 00:00:00,61.524,105.3188,2020-01-25 12:00:00,0.0,0.0,0.0
470,0,Sweden,2020-01-31 00:00:00,60.1282,18.6435,2020-01-25 12:00:00,0.0,0.0,0.0
471,0,Spain,2020-02-01 00:00:00,40.4637,-3.7492,2020-01-25 12:00:00,0.0,0.0,0.0
472,South Australia,Australia,2020-02-01 00:00:00,-34.9285,138.6007,2020-01-25 12:00:00,0.0,0.0,0.0
473,"Boston, MA",US,2020-02-02 00:00:00,42.3601,-71.0589,2020-01-25 12:00:00,0.0,0.0,0.0
474,0,Belgium,2020-02-04 00:00:00,50.5039,4.4699,2020-01-25 12:00:00,0.0,0.0,0.0
475,"Madison, WI",US,2020-02-05 00:00:00,43.0731,-89.4012,2020-01-25 12:00:00,0.0,0.0,0.0
476,Anhui,China,2020-01-03 00:00:00,31.82571,117.2264,2020-01-25 22:00:00,60.0,0.0,0.0
477,Beijing,China,2020-01-03 00:00:00,40.18238,116.4142,2020-01-25 22:00:00,51.0,2.0,0.0
478,Chongqing,China,2020-01-03 00:00:00,30.05718,107.874,2020-01-25 22:00:00,75.0,0.0,0.0
